,train_time,merge_time,size_param,precision,trial,space,n,q,quantile_estimate,bound_size,sketch,dataset,query_time
52,200533178,2978707,3.0,64,2,72,100000,0.5,-0.032491,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1314232
53,200533178,2978707,3.0,64,2,72,100000,0.55,0.101328,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1314232
54,200533178,2978707,3.0,64,2,72,100000,0.6,0.238108,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1314232
55,200533178,2978707,3.0,64,2,72,100000,0.65,0.38019200000000003,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1314232
56,200533178,2978707,3.0,64,2,72,100000,0.7,0.530579,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1314232
57,200533178,2978707,3.0,64,2,72,100000,0.75,0.693492,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1314232
58,200533178,2978707,3.0,64,2,72,100000,0.8,0.875525,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1314232
59,200533178,2978707,3.0,64,2,72,100000,0.85,1.088374,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1314232
60,200533178,2978707,3.0,64,2,72,100000,0.9,1.356985,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1314232
61,200533178,2978707,3.0,64,2,72,100000,0.95,1.7562830000000003,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1314232
62,200533178,2978707,3.0,64,2,72,100000,0.99,2.507228,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1314232
63,265219354,2644428,3.0,64,3,72,100000,0.01,-1.860284,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1669168
64,265219354,2644428,3.0,64,3,72,100000,0.05,-1.557706,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1669168
65,265219354,2644428,3.0,64,3,72,100000,0.1,-1.287849,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1669168
66,265219354,2644428,3.0,64,3,72,100000,0.15,-1.074367,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1669168
67,265219354,2644428,3.0,64,3,72,100000,0.2,-0.8919530000000001,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1669168
68,265219354,2644428,3.0,64,3,72,100000,0.25,-0.728798,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1669168
69,265219354,2644428,3.0,64,3,72,100000,0.3,-0.57825,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1669168
70,265219354,2644428,3.0,64,3,72,100000,0.35,-0.43606000000000006,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1669168
71,265219354,2644428,3.0,64,3,72,100000,0.4,-0.299215,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1669168
72,265219354,2644428,3.0,64,3,72,100000,0.45,-0.165366,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1669168
73,265219354,2644428,3.0,64,3,72,100000,0.5,-0.032491,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1669168
74,265219354,2644428,3.0,64,3,72,100000,0.55,0.101328,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1669168
75,265219354,2644428,3.0,64,3,72,100000,0.6,0.238108,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1669168
76,265219354,2644428,3.0,64,3,72,100000,0.65,0.38019200000000003,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1669168
77,265219354,2644428,3.0,64,3,72,100000,0.7,0.530579,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1669168
78,265219354,2644428,3.0,64,3,72,100000,0.75,0.693492,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1669168
79,265219354,2644428,3.0,64,3,72,100000,0.8,0.875525,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1669168
80,265219354,2644428,3.0,64,3,72,100000,0.85,1.088374,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1669168
81,265219354,2644428,3.0,64,3,72,100000,0.9,1.356985,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1669168
82,265219354,2644428,3.0,64,3,72,100000,0.95,1.7562830000000003,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1669168
83,265219354,2644428,3.0,64,3,72,100000,0.99,2.507228,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1669168
84,203358185,3259897,3.0,64,4,72,100000,0.01,-1.860284,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1407455
85,203358185,3259897,3.0,64,4,72,100000,0.05,-1.557706,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1407455
86,203358185,3259897,3.0,64,4,72,100000,0.1,-1.287849,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1407455
87,203358185,3259897,3.0,64,4,72,100000,0.15,-1.074367,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1407455
88,203358185,3259897,3.0,64,4,72,100000,0.2,-0.8919530000000001,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1407455
89,203358185,3259897,3.0,64,4,72,100000,0.25,-0.728798,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1407455
90,203358185,3259897,3.0,64,4,72,100000,0.3,-0.57825,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1407455
91,203358185,3259897,3.0,64,4,72,100000,0.35,-0.43606000000000006,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1407455
92,203358185,3259897,3.0,64,4,72,100000,0.4,-0.299215,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1407455
93,203358185,3259897,3.0,64,4,72,100000,0.45,-0.165366,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1407455
94,203358185,3259897,3.0,64,4,72,100000,0.5,-0.032491,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1407455
95,203358185,3259897,3.0,64,4,72,100000,0.55,0.101328,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1407455
96,203358185,3259897,3.0,64,4,72,100000,0.6,0.238108,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1407455
97,203358185,3259897,3.0,64,4,72,100000,0.65,0.38019200000000003,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1407455
98,203358185,3259897,3.0,64,4,72,100000,0.7,0.530579,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1407455
99,203358185,3259897,3.0,64,4,72,100000,0.75,0.693492,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1407455
100,203358185,3259897,3.0,64,4,72,100000,0.8,0.875525,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1407455
101,203358185,3259897,3.0,64,4,72,100000,0.85,1.088374,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1407455
102,203358185,3259897,3.0,64,4,72,100000,0.9,1.356985,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1407455
103,203358185,3259897,3.0,64,4,72,100000,0.95,1.7562830000000003,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1407455
104,203358185,3259897,3.0,64,4,72,100000,0.99,2.507228,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1407455
105,243726576,4228437,7.0,64,0,136,100000,0.01,-1.862237,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2538050
106,243726576,4228437,7.0,64,0,136,100000,0.05,-1.559863,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2538050
107,243726576,4228437,7.0,64,0,136,100000,0.1,-1.287665,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2538050
108,243726576,4228437,7.0,64,0,136,100000,0.15,-1.073045,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2538050
109,243726576,4228437,7.0,64,0,136,100000,0.2,-0.8907700000000001,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2538050
110,243726576,4228437,7.0,64,0,136,100000,0.25,-0.728634,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2538050
111,243726576,4228437,7.0,64,0,136,100000,0.3,-0.579624,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2538050
112,243726576,4228437,7.0,64,0,136,100000,0.35,-0.43919899999999995,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2538050
113,243726576,4228437,7.0,64,0,136,100000,0.4,-0.304108,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2538050
114,243726576,4228437,7.0,64,0,136,100000,0.45,-0.171791,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2538050
115,243726576,4228437,7.0,64,0,136,100000,0.5,-0.040024000000000004,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2538050
116,243726576,4228437,7.0,64,0,136,100000,0.55,0.093323,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2538050
117,243726576,4228437,7.0,64,0,136,100000,0.6,0.230508,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2538050
118,243726576,4228437,7.0,64,0,136,100000,0.65,0.37416,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2538050
119,243726576,4228437,7.0,64,0,136,100000,0.7,0.5276310000000001,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2538050
120,243726576,4228437,7.0,64,0,136,100000,0.75,0.695571,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2538050
121,243726576,4228437,7.0,64,0,136,100000,0.8,0.885067,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2538050
122,243726576,4228437,7.0,64,0,136,100000,0.85,1.108121,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2538050
123,243726576,4228437,7.0,64,0,136,100000,0.9,1.3886049999999999,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2538050
124,243726576,4228437,7.0,64,0,136,100000,0.95,1.790459,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2538050
125,243726576,4228437,7.0,64,0,136,100000,0.99,2.4375430000000002,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2538050
126,246483571,2975031,7.0,64,1,136,100000,0.01,-1.862237,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,3017773
127,246483571,2975031,7.0,64,1,136,100000,0.05,-1.559863,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,3017773
128,246483571,2975031,7.0,64,1,136,100000,0.1,-1.287665,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,3017773
129,246483571,2975031,7.0,64,1,136,100000,0.15,-1.073045,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,3017773
130,246483571,2975031,7.0,64,1,136,100000,0.2,-0.8907700000000001,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,3017773
131,246483571,2975031,7.0,64,1,136,100000,0.25,-0.728634,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,3017773
132,246483571,2975031,7.0,64,1,136,100000,0.3,-0.579624,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,3017773
133,246483571,2975031,7.0,64,1,136,100000,0.35,-0.43919899999999995,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,3017773
134,246483571,2975031,7.0,64,1,136,100000,0.4,-0.304108,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,3017773
135,246483571,2975031,7.0,64,1,136,100000,0.45,-0.171791,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,3017773
136,246483571,2975031,7.0,64,1,136,100000,0.5,-0.040024000000000004,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,3017773
137,246483571,2975031,7.0,64,1,136,100000,0.55,0.093323,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,3017773
138,246483571,2975031,7.0,64,1,136,100000,0.6,0.230508,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,3017773
139,246483571,2975031,7.0,64,1,136,100000,0.65,0.37416,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,3017773
140,246483571,2975031,7.0,64,1,136,100000,0.7,0.5276310000000001,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,3017773
141,246483571,2975031,7.0,64,1,136,100000,0.75,0.695571,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,3017773
142,246483571,2975031,7.0,64,1,136,100000,0.8,0.885067,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,3017773
143,246483571,2975031,7.0,64,1,136,100000,0.85,1.108121,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,3017773
144,246483571,2975031,7.0,64,1,136,100000,0.9,1.3886049999999999,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,3017773
145,246483571,2975031,7.0,64,1,136,100000,0.95,1.790459,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,3017773
146,246483571,2975031,7.0,64,1,136,100000,0.99,2.4375430000000002,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,3017773
147,254471154,3997068,7.0,64,2,136,100000,0.01,-1.862237,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2075199
148,254471154,3997068,7.0,64,2,136,100000,0.05,-1.559863,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2075199
149,254471154,3997068,7.0,64,2,136,100000,0.1,-1.287665,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2075199
150,254471154,3997068,7.0,64,2,136,100000,0.15,-1.073045,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2075199
151,254471154,3997068,7.0,64,2,136,100000,0.2,-0.8907700000000001,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2075199
152,254471154,3997068,7.0,64,2,136,100000,0.25,-0.728634,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2075199
153,254471154,3997068,7.0,64,2,136,100000,0.3,-0.579624,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2075199
154,254471154,3997068,7.0,64,2,136,100000,0.35,-0.43919899999999995,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2075199
155,254471154,3997068,7.0,64,2,136,100000,0.4,-0.304108,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2075199
156,254471154,3997068,7.0,64,2,136,100000,0.45,-0.171791,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2075199
157,254471154,3997068,7.0,64,2,136,100000,0.5,-0.040024000000000004,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2075199
158,254471154,3997068,7.0,64,2,136,100000,0.55,0.093323,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2075199
159,254471154,3997068,7.0,64,2,136,100000,0.6,0.230508,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2075199
160,254471154,3997068,7.0,64,2,136,100000,0.65,0.37416,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2075199
161,254471154,3997068,7.0,64,2,136,100000,0.7,0.5276310000000001,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2075199
162,254471154,3997068,7.0,64,2,136,100000,0.75,0.695571,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2075199
163,254471154,3997068,7.0,64,2,136,100000,0.8,0.885067,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2075199
164,254471154,3997068,7.0,64,2,136,100000,0.85,1.108121,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2075199
165,254471154,3997068,7.0,64,2,136,100000,0.9,1.3886049999999999,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2075199
166,254471154,3997068,7.0,64,2,136,100000,0.95,1.790459,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2075199
167,254471154,3997068,7.0,64,2,136,100000,0.99,2.4375430000000002,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2075199
168,270556588,4265847,7.0,64,3,136,100000,0.01,-1.862237,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2152339
169,270556588,4265847,7.0,64,3,136,100000,0.05,-1.559863,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2152339
170,270556588,4265847,7.0,64,3,136,100000,0.1,-1.287665,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2152339
171,270556588,4265847,7.0,64,3,136,100000,0.15,-1.073045,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2152339
172,270556588,4265847,7.0,64,3,136,100000,0.2,-0.8907700000000001,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2152339
173,270556588,4265847,7.0,64,3,136,100000,0.25,-0.728634,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2152339
174,270556588,4265847,7.0,64,3,136,100000,0.3,-0.579624,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2152339
175,270556588,4265847,7.0,64,3,136,100000,0.35,-0.43919899999999995,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2152339
176,270556588,4265847,7.0,64,3,136,100000,0.4,-0.304108,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2152339
177,270556588,4265847,7.0,64,3,136,100000,0.45,-0.171791,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2152339
178,270556588,4265847,7.0,64,3,136,100000,0.5,-0.040024000000000004,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2152339
179,270556588,4265847,7.0,64,3,136,100000,0.55,0.093323,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2152339
180,270556588,4265847,7.0,64,3,136,100000,0.6,0.230508,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2152339
181,270556588,4265847,7.0,64,3,136,100000,0.65,0.37416,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2152339
182,270556588,4265847,7.0,64,3,136,100000,0.7,0.5276310000000001,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2152339
183,270556588,4265847,7.0,64,3,136,100000,0.75,0.695571,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2152339
184,270556588,4265847,7.0,64,3,136,100000,0.8,0.885067,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2152339
185,270556588,4265847,7.0,64,3,136,100000,0.85,1.108121,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2152339
186,270556588,4265847,7.0,64,3,136,100000,0.9,1.3886049999999999,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2152339
187,270556588,4265847,7.0,64,3,136,100000,0.95,1.790459,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2152339
188,270556588,4265847,7.0,64,3,136,100000,0.99,2.4375430000000002,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,2152339
189,243964366,4266798,7.0,64,4,136,100000,0.01,-1.862237,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1615046
190,243964366,4266798,7.0,64,4,136,100000,0.05,-1.559863,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1615046
191,243964366,4266798,7.0,64,4,136,100000,0.1,-1.287665,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1615046
192,243964366,4266798,7.0,64,4,136,100000,0.15,-1.073045,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1615046
193,243964366,4266798,7.0,64,4,136,100000,0.2,-0.8907700000000001,0.0,cmoments,/lfs/1/egan1/datasets/hepmass_l.csv,1615046
